system:time_start,LST_C_L5,LST_C_L7,LST_C_L8,LST_C_L9,year,month,day
1998-04-29,,,,,1998,4,29
1998-05-15,,,,,1998,5,15
1998-05-31,,,,,1998,5,31
1998-06-16,,,,,1998,6,16
1998-08-19,,,,,1998,8,19
1998-09-20,,,,,1998,9,20
1998-10-22,,,,,1998,10,22
1998-11-07,,,,,1998,11,7
1999-02-27,-4.201,,,,1999,2,27
1999-05-02,-1.206,,,,1999,5,2
1999-05-18,11.581,,,,1999,5,18
1999-06-03,,,,,1999,6,3
1999-07-05,26.927,,,,1999,7,5
1999-07-13,,,,,1999,7,13
1999-07-21,,,,,1999,7,21
1999-07-29,,,,,1999,7,29
1999-08-06,,,,,1999,8,6
1999-08-14,,,,,1999,8,14
1999-08-22,,,,,1999,8,22
1999-08-30,,,,,1999,8,30
1999-09-07,,,,,1999,9,7
1999-09-15,,24.694,,,1999,9,15
1999-09-23,,,,,1999,9,23
1999-10-01,,,,,1999,10,1
1999-10-18,-1.206,,,,1999,10,18
1999-10-25,,,,,1999,10,25
1999-11-02,,,,,1999,11,2
1999-11-18,,,,,1999,11,18
1999-12-04,,,,,1999,12,4
1999-12-20,,,,,1999,12,20
2000-01-05,,,,,2000,1,5
2000-01-13,-12.476,,,,2000,1,13
2000-02-22,,-13.052,,,2000,2,22
2000-04-10,,-5.142,,,2000,4,10
2000-04-26,,0.525,,,2000,4,26
2000-05-04,,,,,2000,5,4
2000-05-12,,22.116,,,2000,5,12
2000-05-28,,,,,2000,5,28
2000-06-05,30.839,,,,2000,6,5
2000-06-13,,31.549,,,2000,6,13
2000-07-23,,,,,2000,7,23
2000-07-31,,,,,2000,7,31
2000-08-08,,,,,2000,8,8
2000-08-16,,,,,2000,8,16
2000-09-01,,,,,2000,9,1
2000-09-09,18.794,,,,2000,9,9
2000-10-27,,,,,2000,10,27
2000-11-20,,,,,2000,11,20
2000-12-06,,,,,2000,12,6
2000-12-22,,-14.44,,,2000,12,22
2001-01-15,-10.694,,,,2001,1,15
2001-02-24,,,,,2001,2,24
2001-03-12,,,,,2001,3,12
2001-03-28,,-6.702,,,2001,3,28
2001-04-29,,,,,2001,4,29
2001-05-15,,,,,2001,5,15
2001-05-23,23.334,,,,2001,5,23
2001-05-31,,,,,2001,5,31
2001-06-24,,,,,2001,6,24
2001-07-02,,,,,2001,7,2
2001-07-18,,20.9,,,2001,7,18
2001-07-26,,,,,2001,7,26
2001-08-03,,,,,2001,8,3
2001-08-11,,,,,2001,8,11
2001-08-19,,23.822,,,2001,8,19
2001-08-27,,,,,2001,8,27
2001-09-04,,-12.578,,,2001,9,4
2001-09-20,,,,,2001,9,20
2001-10-06,,14.651,,,2001,10,6
2001-11-07,,,,,2001,11,7
2001-11-15,,,,,2001,11,15
2001-12-09,,-10.812,,,2001,12,9
2002-01-10,,,,,2002,1,10
2002-01-26,,,,,2002,1,26
2002-02-03,-2.382,,,,2002,2,3
2002-02-11,,,,,2002,2,11
2002-02-19,,,,,2002,2,19
2002-02-27,,,,,2002,2,27
2002-03-07,,,,,2002,3,7
2002-03-31,,-1.691,,,2002,3,31
2002-04-16,,,,,2002,4,16
2002-05-02,,-1.021,,,2002,5,2
2002-05-18,,,,,2002,5,18
2002-05-19,,,,,2002,5,19
2002-06-03,,,,,2002,6,3
2002-06-11,,,,,2002,6,11
2002-06-19,,,,,2002,6,19
2002-06-20,,,,,2002,6,20
2002-06-27,22.289,,,,2002,6,27
2002-07-05,,,,,2002,7,5
2002-07-21,,22.194,,,2002,7,21
2002-08-06,,,,,2002,8,6
2002-08-22,,,,,2002,8,22
2002-09-07,,,,,2002,9,7
2002-10-25,,,,,2002,10,25
2002-11-10,,,,,2002,11,10
2002-11-26,,,,,2002,11,26
2003-01-29,,,,,2003,1,29
2003-02-14,,,,,2003,2,14
2003-03-02,,,,,2003,3,2
2003-03-18,,,,,2003,3,18
2003-04-19,,,,,2003,4,19
2003-05-05,,20.082,,,2003,5,5
2003-05-21,,,,,2003,5,21
2003-07-16,,,,,2003,7,16
2003-08-01,,,,,2003,8,1
2003-08-17,25.962,,,,2003,8,17
2003-09-02,,,,,2003,9,2
2003-09-18,23.423,,,,2003,9,18
2003-09-26,,14.12,,,2003,9,26
2003-10-28,,,,,2003,10,28
2003-11-13,,,,,2003,11,13
2004-01-24,-18.123,,,,2004,1,24
2004-02-25,,,,,2004,2,25
2004-03-12,,,,,2004,3,12
2004-04-13,,,,,2004,4,13
2004-05-31,,,,,2004,5,31
2004-06-08,,,,,2004,6,8
2004-06-24,,,,,2004,6,24
2004-07-02,,,,,2004,7,2
2004-07-18,,,,,2004,7,18
2004-08-03,,,,,2004,8,3
2004-08-11,,,,,2004,8,11
2004-08-19,,,,,2004,8,19
2004-09-04,22.162,,,,2004,9,4
2004-09-20,,,,,2004,9,20
2004-10-22,4.589,,,,2004,10,22
2004-10-30,,11.387,,,2004,10,30
2004-12-01,,,,,2004,12,1
2004-12-09,,,,,2004,12,9
2004-12-25,-4.815,,,,2004,12,25
2005-01-10,,,,,2005,1,10
2005-01-26,,,,,2005,1,26
2005-02-27,,,,,2005,2,27
2005-03-15,,,,,2005,3,15
2005-03-31,-2.343,,,,2005,3,31
2005-04-16,0.584,,,,2005,4,16
2005-04-24,,,,,2005,4,24
2005-05-02,-0.504,,,,2005,5,2
2005-05-10,,,,,2005,5,10
2005-05-26,,,,,2005,5,26
2005-06-03,,,,,2005,6,3
2005-06-19,,,,,2005,6,19
2005-06-27,,24.147,,,2005,6,27
2005-07-21,,,,,2005,7,21
2005-07-29,,32.618,,,2005,7,29
2005-08-06,,,,,2005,8,6
2005-08-22,17.284,,,,2005,8,22
2005-08-30,,,,,2005,8,30
2005-09-07,21.053,,,,2005,9,7
2005-09-23,21.062,,,,2005,9,23
2005-10-01,,,,,2005,10,1
2005-10-09,10.244,,,,2005,10,9
2005-10-25,,,,,2005,10,25
2005-11-10,,,,,2005,11,10
2005-11-18,,,,,2005,11,18
2005-11-26,,,,,2005,11,26
2005-12-04,,,,,2005,12,4
2006-02-14,,,,,2006,2,14
2006-04-03,,,,,2006,4,3
2006-04-19,,,,,2006,4,19
2006-05-05,0.584,,,,2006,5,5
2006-05-21,,,,,2006,5,21
2006-06-14,,31.027,,,2006,6,14
2006-06-22,,,,,2006,6,22
2006-07-08,29.369,,,,2006,7,8
2006-07-16,,19.653,,,2006,7,16
2006-07-24,,,,,2006,7,24
2006-08-09,,,,,2006,8,9
2006-08-25,,,,,2006,8,25
2006-09-10,21.567,,,,2006,9,10
2006-09-26,19.592,,,,2006,9,26
2006-10-12,,,,,2006,10,12
2006-10-28,8.608,,,,2006,10,28
2006-12-07,,,,,2006,12,7
2007-01-16,,,,,2007,1,16
2007-02-17,-6.601,,,,2007,2,17
2007-02-26,,,,,2007,2,26
2007-03-05,,,,,2007,3,5
2007-03-13,,-1.691,,,2007,3,13
2007-03-14,-0.081,,,,2007,3,14
2007-03-29,,,,,2007,3,29
2007-04-14,,0.951,,,2007,4,14
2007-04-30,,8.871,,,2007,4,30
2007-05-01,,,,,2007,5,1
2007-05-08,,,,,2007,5,8
2007-05-24,,,,,2007,5,24
2007-06-09,,,,,2007,6,9
2007-06-25,19.551,,,,2007,6,25
2007-07-11,,,,,2007,7,11
2007-07-19,,24.616,,,2007,7,19
2007-07-27,,,,,2007,7,27
2007-08-04,,16.217,,,2007,8,4
2007-08-28,,,,,2007,8,28
2007-09-13,,,,,2007,9,13
2007-09-29,,,,,2007,9,29
2008-03-07,,,,,2008,3,7
2008-03-31,,0.297,,,2008,3,31
2008-05-02,,,,,2008,5,2
2008-05-26,,,,,2008,5,26
2008-06-03,,28.734,,,2008,6,3
2008-08-06,,,,,2008,8,6
2008-08-23,,,,,2008,8,23
2008-08-30,,,,,2008,8,30
2008-09-08,,,,,2008,9,8
2008-10-01,,,,,2008,10,1
2008-10-09,,,,,2008,10,9
2008-10-17,,,,,2008,10,17
2008-10-25,,,,,2008,10,25
2009-02-06,,,,,2009,2,6
2009-04-03,,0.297,,,2009,4,3
2009-04-19,,,,,2009,4,19
2009-04-27,-1.186,,,,2009,4,27
2009-05-13,,,,,2009,5,13
2009-06-14,23.241,,,,2009,6,14
2009-06-30,,,,,2009,6,30
2009-07-16,,,,,2009,7,16
2009-07-24,,,,,2009,7,24
2009-08-01,23.451,,,,2009,8,1
2009-08-17,14.605,,,,2009,8,17
2009-08-25,,25.283,,,2009,8,25
2009-09-02,,,,,2009,9,2
2009-09-10,,19.656,,,2009,9,10
2009-09-18,,,,,2009,9,18
2009-09-26,,18.344,,,2009,9,26
2009-10-04,,,,,2009,10,4
2009-11-05,,,,,2009,11,5
2009-11-21,,,,,2009,11,21
2009-12-07,,,,,2009,12,7
2010-01-24,-16.199,,,,2010,1,24
2010-02-09,,,,,2010,2,9
2010-03-29,,,,,2010,3,29
2010-04-06,,-0.361,,,2010,4,6
2010-04-22,,,,,2010,4,22
2010-04-30,,,,,2010,4,30
2010-06-17,22.512,,,,2010,6,17
2010-07-03,23.334,,,,2010,7,3
2010-07-11,,,,,2010,7,11
2010-07-19,,,,,2010,7,19
2010-07-27,,14.428,,,2010,7,27
2010-08-04,,,,,2010,8,4
2010-08-12,,,,,2010,8,12
2010-08-20,,,,,2010,8,20
2010-09-05,,,,,2010,9,5
2010-09-21,,,,,2010,9,21
2010-10-07,,,,,2010,10,7
2010-10-23,,,,,2010,10,23
2011-02-12,,,,,2011,2,12
2011-02-28,-2.343,,,,2011,2,28
2011-03-16,,,,,2011,3,16
2011-03-24,,0.297,,,2011,3,24
2011-04-09,,,,,2011,4,9
2011-04-17,,,,,2011,4,17
2011-04-25,,,,,2011,4,25
2011-05-19,,,,,2011,5,19
2011-06-04,,,,,2011,6,4
2011-06-20,,,,,2011,6,20
2011-06-28,,22.789,,,2011,6,28
2011-07-06,,,,,2011,7,6
2011-07-14,,,,,2011,7,14
2011-08-23,28.581,,,,2011,8,23
2011-08-31,,,,,2011,8,31
2011-09-16,,,,,2011,9,16
2011-09-24,,,,,2011,9,24
2011-10-02,,21.2,,,2011,10,2
2011-10-18,,,,,2011,10,18
2011-11-03,,7.598,,,2011,11,3
2011-11-19,,,,,2011,11,19
2012-03-26,,-1.024,,,2012,3,26
2012-04-11,,-2.259,,,2012,4,11
2012-04-27,,-0.527,,,2012,4,27
2012-05-13,,,,,2012,5,13
2012-05-29,,,,,2012,5,29
2012-06-30,,,,,2012,6,30
2012-08-01,,,,,2012,8,1
2012-08-17,,,,,2012,8,17
2012-09-18,,,,,2012,9,18
2012-10-04,,,,,2012,10,4
2012-10-20,,21.827,,,2012,10,20
2012-11-21,,,,,2012,11,21
2012-12-07,,,,,2012,12,7
2013-03-29,,,,,2013,3,29
2013-03-29,,,,,2013,3,29
2013-04-14,,,,,2013,4,14
2013-04-22,,,1.19,,2013,4,22
2013-04-30,,,,,2013,4,30
2013-06-09,,,,,2013,6,9
2013-06-17,,26.772,,,2013,6,17
2013-07-03,,,,,2013,7,3
2013-07-19,,26.287,,,2013,7,19
2013-07-27,,,30.047,,2013,7,27
2013-08-04,,22.943,,,2013,8,4
2013-08-12,,,20.441,,2013,8,12
2013-08-28,,,,,2013,8,28
2013-09-05,,,,,2013,9,5
2013-09-13,,,,,2013,9,13
2013-09-29,,,9.849,,2013,9,29
2013-10-07,,,,,2013,10,7
2013-10-15,,,,,2013,10,15
2013-10-23,,,,,2013,10,23
2013-10-31,,,3.68,,2013,10,31
2013-11-08,,,,,2013,11,8
2013-11-16,,,,,2013,11,16
2013-12-02,,,-6.777,,2013,12,2
2013-12-18,,,-5.517,,2013,12,18
2014-01-03,,,,,2014,1,3
2014-01-11,,,,,2014,1,11
2014-01-19,,,,,2014,1,19
2014-02-04,,,-3.923,,2014,2,4
2014-02-12,,,,,2014,2,12
2014-02-20,,,,,2014,2,20
2014-02-28,,,,,2014,2,28
2014-03-08,,,0.665,,2014,3,8
2014-04-09,,,,,2014,4,9
2014-04-17,,0.297,,,2014,4,17
2014-04-25,,,,,2014,4,25
2014-05-11,,,,,2014,5,11
2014-05-19,,,,,2014,5,19
2014-06-04,,,,,2014,6,4
2014-06-12,,,,,2014,6,12
2014-06-28,,,,,2014,6,28
2014-07-06,,,,,2014,7,6
2014-07-14,,,,,2014,7,14
2014-07-22,,20.856,,,2014,7,22
2014-07-30,,,,,2014,7,30
2014-08-07,,,,,2014,8,7
2014-08-15,,,,,2014,8,15
2014-08-23,,,,,2014,8,23
2014-08-31,,,,,2014,8,31
2014-09-08,,17.861,,,2014,9,8
2014-09-16,,,,,2014,9,16
2014-09-24,,10.177,,,2014,9,24
2014-10-02,,,,,2014,10,2
2014-10-10,,,,,2014,10,10
2014-10-18,,,,,2014,10,18
2014-10-26,,,,,2014,10,26
2014-11-03,,,,,2014,11,3
2014-11-27,,,,,2014,11,27
2014-12-13,,,,,2014,12,13
2014-12-21,,,,,2014,12,21
2015-01-06,,,-12.727,,2015,1,6
2015-01-14,,,,,2015,1,14
2015-02-07,,,-7.095,,2015,2,7
2015-02-15,,,,,2015,2,15
2015-02-23,,,,,2015,2,23
2015-03-03,,,,,2015,3,3
2015-03-11,,,,,2015,3,11
2015-03-19,,-1.468,,,2015,3,19
2015-04-12,,,,,2015,4,12
2015-04-20,,0.297,,,2015,4,20
2015-05-14,,,,,2015,5,14
2015-05-22,,18.704,,,2015,5,22
2015-05-30,,,,,2015,5,30
2015-06-07,,,,,2015,6,7
2015-06-23,,,,,2015,6,23
2015-07-01,,,23.663,,2015,7,1
2015-07-09,,,,,2015,7,9
2015-07-17,,,,,2015,7,17
2015-07-25,,,,,2015,7,25
2015-08-02,,,,,2015,8,2
2015-08-10,,,,,2015,8,10
2015-08-26,,9.85,,,2015,8,26
2015-09-03,,,19.682,,2015,9,3
2015-09-19,,,,,2015,9,19
2015-09-27,,,,,2015,9,27
2015-10-05,,,,,2015,10,5
2015-10-29,,,,,2015,10,29
2015-11-06,,,,,2015,11,6
2015-11-14,,,,,2015,11,14
2015-11-22,,,,,2015,11,22
2015-11-30,,,,,2015,11,30
2015-12-08,,,,,2015,12,8
2015-12-16,,,,,2015,12,16
2015-12-24,,,,,2015,12,24
2016-01-09,,,,,2016,1,9
2016-01-17,,,,,2016,1,17
2016-02-02,,,,,2016,2,2
2016-02-18,,,,,2016,2,18
2016-02-26,,,,,2016,2,26
2016-03-05,,,,,2016,3,5
2016-03-13,,,,,2016,3,13
2016-03-29,,,,,2016,3,29
2016-04-06,,,,,2016,4,6
2016-04-22,,1.601,,,2016,4,22
2016-04-30,,,,,2016,4,30
2016-05-08,,,,,2016,5,8
2016-05-16,,,,,2016,5,16
2016-05-24,,,,,2016,5,24
2016-06-01,,,,,2016,6,1
2016-06-25,,,,,2016,6,25
2016-07-03,,,,,2016,7,3
2016-07-11,,,,,2016,7,11
2016-07-19,,,,,2016,7,19
2016-07-27,,,,,2016,7,27
2016-08-04,,,,,2016,8,4
2016-08-20,,,,,2016,8,20
2016-08-28,,27.644,,,2016,8,28
2016-09-05,,,,,2016,9,5
2016-09-13,,25.686,,,2016,9,13
2016-09-21,,,,,2016,9,21
2016-09-29,,17.671,,,2016,9,29
2016-10-07,,,-0.485,,2016,10,7
2016-10-15,,,,,2016,10,15
2016-10-23,,,,,2016,10,23
2016-10-31,,,,,2016,10,31
2016-11-08,,,,,2016,11,8
2016-11-16,,,,,2016,11,16
2016-12-02,,,,,2016,12,2
2016-12-10,,,,,2016,12,10
2017-01-11,,,,,2017,1,11
2017-01-19,,-13.811,,,2017,1,19
2017-01-27,,,-5.878,,2017,1,27
2017-02-20,,,,,2017,2,20
2017-02-28,,,,,2017,2,28
2017-03-08,,,,,2017,3,8
2017-03-16,,,-1.262,,2017,3,16
2017-03-24,,,,,2017,3,24
2017-04-01,,,1.19,,2017,4,1
2017-04-09,,,,,2017,4,9
2017-04-25,,,,,2017,4,25
2017-05-03,,,,,2017,5,3
2017-05-11,,,,,2017,5,11
2017-05-19,,,23.827,,2017,5,19
2017-05-27,,26.264,,,2017,5,27
2017-06-12,,,,,2017,6,12
2017-06-20,,,30.006,,2017,6,20
2017-06-28,,25.189,,,2017,6,28
2017-07-06,,,,,2017,7,6
2017-07-14,,,,,2017,7,14
2017-07-22,,,,,2017,7,22
2017-07-30,,24.303,,,2017,7,30
2017-08-07,,,,,2017,8,7
2017-08-15,,23.371,,,2017,8,15
2017-08-23,,,,,2017,8,23
2017-08-31,,24.589,,,2017,8,31
2017-09-08,,,,,2017,9,8
2017-10-02,,,,,2017,10,2
2017-10-18,,14.045,,,2017,10,18
2017-10-26,,,,,2017,10,26
2017-11-03,,,,,2017,11,3
2017-11-11,,,,,2017,11,11
2017-11-12,,,,,2017,11,12
2017-11-19,,,,,2017,11,19
2017-11-27,,,,,2017,11,27
2017-12-13,,,,,2017,12,13
2018-01-06,,,,,2018,1,6
2018-01-14,,,,,2018,1,14
2018-01-30,,,,,2018,1,30
2018-02-07,,-7.91,,,2018,2,7
2018-02-15,,,,,2018,2,15
2018-02-23,,,,,2018,2,23
2018-03-03,,,,,2018,3,3
2018-03-11,,,,,2018,3,11
2018-03-19,,,,,2018,3,19
2018-03-27,,,,,2018,3,27
2018-04-04,,,-6.604,,2018,4,4
2018-04-12,,,,,2018,4,12
2018-04-20,,,,,2018,4,20
2018-04-28,,18.554,,,2018,4,28
2018-05-06,,,18.938,,2018,5,6
2018-05-14,,23.675,,,2018,5,14
2018-05-22,,,,,2018,5,22
2018-05-30,,,,,2018,5,30
2018-06-07,,,27.315,,2018,6,7
2018-06-15,,23.736,,,2018,6,15
2018-06-23,,,,,2018,6,23
2018-07-01,,,,,2018,7,1
2018-07-09,,,,,2018,7,9
2018-07-25,,,25.977,,2018,7,25
2018-08-02,,19.723,,,2018,8,2
2018-08-10,,,,,2018,8,10
2018-08-18,,,,,2018,8,18
2018-08-26,,,,,2018,8,26
2018-09-03,,,,,2018,9,3
2018-09-11,,,,,2018,9,11
2018-09-19,,21.277,,,2018,9,19
2018-09-27,,,,,2018,9,27
2018-10-05,,14.623,,,2018,10,5
2018-10-13,,,17.274,,2018,10,13
2018-10-21,,,,,2018,10,21
2018-11-06,,,,,2018,11,6
2018-11-14,,,,,2018,11,14
2018-11-15,,,,,2018,11,15
2018-11-30,,,,,2018,11,30
2018-12-08,,,,,2018,12,8
2019-01-17,,,,,2019,1,17
2019-02-18,,,-1.433,,2019,2,18
2019-02-19,,,,,2019,2,19
2019-02-26,,-11.871,,,2019,2,26
2019-03-06,,,,,2019,3,6
2019-03-07,,,,,2019,3,7
2019-03-14,,,,,2019,3,14
2019-03-22,,,0.332,,2019,3,22
2019-03-23,,-0.164,,,2019,3,23
2019-03-30,,-2.362,,,2019,3,30
2019-04-07,,,,,2019,4,7
2019-04-08,,-0.858,,,2019,4,8
2019-04-15,,-0.361,,,2019,4,15
2019-04-23,,,0.468,,2019,4,23
2019-04-24,,,,,2019,4,24
2019-05-01,,,,,2019,5,1
2019-05-25,,,,,2019,5,25
2019-05-26,,,,,2019,5,26
2019-06-02,,26.706,,,2019,6,2
2019-06-10,,,,,2019,6,10
2019-06-11,,,,,2019,6,11
2019-06-18,,,,,2019,6,18
2019-06-26,,,35.958,,2019,6,26
2019-06-27,,30.162,,,2019,6,27
2019-07-04,,24.624,,,2019,7,4
2019-07-20,,,,,2019,7,20
2019-07-28,,,,,2019,7,28
2019-07-29,,,,,2019,7,29
2019-08-05,,,,,2019,8,5
2019-08-13,,,,,2019,8,13
2019-08-14,,,,,2019,8,14
2019-08-21,,,,,2019,8,21
2019-08-29,,,25.496,,2019,8,29
2019-08-30,,,,,2019,8,30
2019-09-06,,,,,2019,9,6
2019-09-14,,,15.041,,2019,9,14
2019-09-15,,,,,2019,9,15
2019-09-22,,16.981,,,2019,9,22
2019-09-30,,,,,2019,9,30
2019-10-01,,,,,2019,10,1
2019-10-16,,,,,2019,10,16
2019-10-17,,,,,2019,10,17
2019-10-24,,,,,2019,10,24
2019-11-01,,,-0.57,,2019,11,1
2019-11-17,,,,,2019,11,17
2019-12-03,,,,,2019,12,3
2019-12-04,,-5.119,,,2019,12,4
2019-12-19,,,,,2019,12,19
2020-01-04,,,,,2020,1,4
2020-01-12,,,,,2020,1,12
2020-01-20,,,,,2020,1,20
2020-01-21,,,,,2020,1,21
2020-01-28,,,,,2020,1,28
2020-02-05,,,,,2020,2,5
2020-02-13,,,,,2020,2,13
2020-02-21,,,,,2020,2,21
2020-02-22,,,,,2020,2,22
2020-03-08,,,,,2020,3,8
2020-03-09,,,,,2020,3,9
2020-03-16,,-7.199,,,2020,3,16
2020-03-24,,,-7.274,,2020,3,24
2020-03-25,,,,,2020,3,25
2020-04-01,,-5.792,,,2020,4,1
2020-04-09,,,1.222,,2020,4,9
2020-04-10,,0.297,,,2020,4,10
2020-04-17,,,,,2020,4,17
2020-04-25,,,,,2020,4,25
2020-04-26,,,,,2020,4,26
2020-05-11,,,,,2020,5,11
2020-05-12,,0.951,,,2020,5,12
2020-05-19,,21.401,,,2020,5,19
2020-05-27,,,19.349,,2020,5,27
2020-06-04,,12.127,,,2020,6,4
2020-06-12,,,,,2020,6,12
2020-06-13,,29.684,,,2020,6,13
2020-06-28,,,,,2020,6,28
2020-07-06,,,,,2020,7,6
2020-07-14,,,,,2020,7,14
2020-07-15,,,,,2020,7,15
2020-07-22,,,,,2020,7,22
2020-07-30,,,23.67,,2020,7,30
2020-07-31,,,,,2020,7,31
