system:time_start,LST_C_L5,LST_C_L7,LST_C_L8,LST_C_L9,year,month,day
2007-05-08,,,,,2007,5,8
2007-05-23,,,,,2007,5,23
2007-05-24,,,,,2007,5,24
2007-05-31,,,,,2007,5,31
2007-06-08,,24.812,,,2007,6,8
2007-06-09,26.359,,,,2007,6,9
2007-06-16,,,,,2007,6,16
2007-06-24,,,,,2007,6,24
2007-06-25,25.826,,,,2007,6,25
2007-07-11,,,,,2007,7,11
2007-07-18,,,,,2007,7,18
2007-07-19,,,,,2007,7,19
2007-07-26,,22.041,,,2007,7,26
2007-07-27,,,,,2007,7,27
2007-08-03,,,,,2007,8,3
2007-08-19,19.838,,,,2007,8,19
2007-08-28,,,,,2007,8,28
2007-09-04,8.568,,,,2007,9,4
2007-09-13,,,,,2007,9,13
2007-09-20,,,,,2007,9,20
2007-09-29,,,,,2007,9,29
2007-10-14,,6.559,,,2007,10,14
2007-12-17,,,,,2007,12,17
2007-12-26,,-7.04,,,2007,12,26
2008-01-11,,-1.119,,,2008,1,11
2008-02-03,,-7.378,,,2008,2,3
2008-02-12,,-2.597,,,2008,2,12
2008-02-19,,,,,2008,2,19
2008-02-28,,,,,2008,2,28
2008-03-06,,-4.704,,,2008,3,6
2008-03-07,-6.71,,,,2008,3,7
2008-03-15,,-0.013,,,2008,3,15
2008-03-31,,,,,2008,3,31
2008-05-02,,,,,2008,5,2
2008-05-09,,19.257,,,2008,5,9
2008-05-25,,,,,2008,5,25
2008-05-26,,,,,2008,5,26
2008-06-02,,,,,2008,6,2
2008-06-10,,,,,2008,6,10
2008-06-18,,,,,2008,6,18
2008-06-26,,,,,2008,6,26
2008-07-04,,,,,2008,7,4
2008-07-20,,,,,2008,7,20
2008-07-28,,24.031,,,2008,7,28
2008-07-29,26.375,,,,2008,7,29
2008-08-06,,20.859,,,2008,8,6
2008-08-13,,,,,2008,8,13
2008-08-21,17.334,,,,2008,8,21
2008-10-01,,,,,2008,10,1
2008-10-09,,,,,2008,10,9
2008-11-01,,8.66,,,2008,11,1
2008-12-03,,-6.208,,,2008,12,3
2008-12-28,,,,,2008,12,28
2009-01-13,,-5.006,,,2009,1,13
2009-02-05,,-0.805,,,2009,2,5
2009-02-06,-7.225,,,,2009,2,6
2009-03-10,,,,,2009,3,10
2009-03-18,,-3.039,,,2009,3,18
2009-03-25,,-6.163,,,2009,3,25
2009-04-03,,,,,2009,4,3
2009-04-10,,3.197,,,2009,4,10
2009-04-19,,6.892,,,2009,4,19
2009-04-26,,,,,2009,4,26
2009-04-27,18.669,,,,2009,4,27
2009-05-04,,,,,2009,5,4
2009-05-13,,,,,2009,5,13
2009-05-20,22.639,,,,2009,5,20
2009-06-05,,,,,2009,6,5
2009-06-13,,16.746,,,2009,6,13
2009-06-14,22.686,,,,2009,6,14
2009-06-21,,,,,2009,6,21
2009-06-29,,,,,2009,6,29
2009-06-30,,,,,2009,6,30
2009-07-07,,,,,2009,7,7
2009-07-16,23.206,,,,2009,7,16
2009-07-23,29.477,,,,2009,7,23
2009-07-24,,,,,2009,7,24
2009-08-01,22.492,,,,2009,8,1
2009-08-08,20.756,,,,2009,8,8
2009-08-09,,,,,2009,8,9
2009-08-16,,24.723,,,2009,8,16
2009-08-17,20.783,,,,2009,8,17
2009-08-24,20.164,,,,2009,8,24
2009-08-25,,,,,2009,8,25
2009-09-01,,23.741,,,2009,9,1
2009-09-02,,,,,2009,9,2
2009-09-09,17.384,,,,2009,9,9
2009-09-10,,17.381,,,2009,9,10
2009-09-18,,,,,2009,9,18
2009-09-25,13.237,,,,2009,9,25
2009-09-26,,14.258,,,2009,9,26
2009-10-04,,,,,2009,10,4
2009-10-20,,,,,2009,10,20
2009-11-05,,,,,2009,11,5
2009-11-12,,,,,2009,11,12
2009-11-20,,12.746,,,2009,11,20
2009-11-21,,,,,2009,11,21
2009-11-28,,,,,2009,11,28
2009-12-07,,,,,2009,12,7
2009-12-14,,,,,2009,12,14
2010-02-16,-6.984,,,,2010,2,16
2010-02-25,,,,,2010,2,25
2010-03-04,,,,,2010,3,4
2010-03-29,,,,,2010,3,29
2010-04-05,,,,,2010,4,5
2010-04-06,,,,,2010,4,6
2010-04-13,,,,,2010,4,13
2010-04-21,9.051,,,,2010,4,21
2010-04-22,,-1.588,,,2010,4,22
2010-04-29,,18.795,,,2010,4,29
2010-05-23,19.095,,,,2010,5,23
2010-05-24,,18.371,,,2010,5,24
2010-06-08,,,,,2010,6,8
2010-06-09,,,,,2010,6,9
2010-06-17,,,,,2010,6,17
2010-06-24,,,,,2010,6,24
2010-06-25,,,,,2010,6,25
2010-07-03,,,,,2010,7,3
2010-07-10,6.694,,,,2010,7,10
2010-07-11,,,,,2010,7,11
2010-07-19,,,,,2010,7,19
2010-07-26,,,,,2010,7,26
2010-07-27,,,,,2010,7,27
2010-08-04,,,,,2010,8,4
2010-08-11,,,,,2010,8,11
2010-08-20,,,,,2010,8,20
2010-09-05,,,,,2010,9,5
2010-09-12,17.732,,,,2010,9,12
2010-09-20,,12.938,,,2010,9,20
2010-09-21,17.721,,,,2010,9,21
2010-10-07,,,,,2010,10,7
2010-10-14,7.84,,,,2010,10,14
2010-10-22,,0.297,,,2010,10,22
2010-10-23,,,,,2010,10,23
2010-10-30,11.488,,,,2010,10,30
2010-12-26,,,,,2010,12,26
2011-01-27,,,,,2011,1,27
2011-02-03,,,,,2011,2,3
2011-02-12,,,,,2011,2,12
2011-02-28,,,,,2011,2,28
2011-03-08,,-1.559,,,2011,3,8
2011-03-15,,3.807,,,2011,3,15
2011-03-16,,,,,2011,3,16
2011-03-24,,,,,2011,3,24
2011-04-09,,,,,2011,4,9
2011-04-16,,,,,2011,4,16
2011-04-17,9.969,,,,2011,4,17
2011-04-24,16.048,,,,2011,4,24
2011-04-25,,13.025,,,2011,4,25
2011-05-02,,,,,2011,5,2
2011-05-10,20.796,,,,2011,5,10
2011-05-19,,,,,2011,5,19
2011-05-26,24.582,,,,2011,5,26
2011-06-03,,,,,2011,6,3
2011-06-04,22.51,,,,2011,6,4
2011-06-11,,,,,2011,6,11
2011-06-20,,,,,2011,6,20
2011-06-27,22.731,,,,2011,6,27
2011-06-28,,22.959,,,2011,6,28
2011-07-06,,,,,2011,7,6
2011-07-13,,,,,2011,7,13
2011-07-22,,,,,2011,7,22
2011-07-29,,,,,2011,7,29
2011-08-06,,16.234,,,2011,8,6
2011-08-14,19.988,,,,2011,8,14
2011-08-22,,27.354,,,2011,8,22
2011-08-23,31.52,,,,2011,8,23
2011-08-30,,,,,2011,8,30
2011-08-31,,,,,2011,8,31
2011-09-15,,,,,2011,9,15
2011-09-16,,17.44,,,2011,9,16
2011-09-23,,,,,2011,9,23
2011-09-24,14.414,,,,2011,9,24
2011-10-01,20.078,,,,2011,10,1
2011-10-02,,,,,2011,10,2
2011-10-09,,,,,2011,10,9
2011-10-17,10.873,,,,2011,10,17
2011-10-18,,11.033,,,2011,10,18
2011-10-25,,7.139,,,2011,10,25
2011-11-02,,,,,2011,11,2
2011-11-03,,9.811,,,2011,11,3
2011-11-10,,,,,2011,11,10
2011-11-11,,,,,2011,11,11
2011-11-19,,,,,2011,11,19
2011-11-26,,,,,2011,11,26
2011-12-05,,,,,2011,12,5
2011-12-12,,,,,2011,12,12
2011-12-28,,,,,2011,12,28
2012-02-14,,,,,2012,2,14
2012-03-17,,3.038,,,2012,3,17
2012-03-26,,,,,2012,3,26
2012-04-02,,0.257,,,2012,4,2
2012-04-11,,,,,2012,4,11
2012-04-18,,,,,2012,4,18
2012-04-27,,21.359,,,2012,4,27
2012-05-04,,,,,2012,5,4
2012-05-13,,,,,2012,5,13
2012-05-20,,25.725,,,2012,5,20
2012-05-29,,,,,2012,5,29
2012-06-21,,,,,2012,6,21
2012-06-30,,30.023,,,2012,6,30
2012-07-07,,,,,2012,7,7
2012-07-23,,,,,2012,7,23
2012-08-01,,,,,2012,8,1
2012-08-08,,,,,2012,8,8
2012-08-17,,,,,2012,8,17
2012-09-09,,21.222,,,2012,9,9
2012-09-18,,,,,2012,9,18
2012-09-25,,15.387,,,2012,9,25
2012-10-04,,,,,2012,10,4
2012-10-11,,7.155,,,2012,10,11
2012-10-20,,19.862,,,2012,10,20
2012-11-21,,5.379,,,2012,11,21
2012-12-07,,,,,2012,12,7
2013-03-04,,-1.565,,,2013,3,4
2013-03-20,,,,,2013,3,20
2013-03-24,,,,,2013,3,24
2013-03-29,,,,,2013,3,29
2013-03-29,,,,,2013,3,29
2013-04-13,,,,,2013,4,13
2013-04-14,,,,,2013,4,14
2013-04-21,,3.906,,,2013,4,21
2013-04-22,,,,,2013,4,22
2013-04-30,,,,,2013,4,30
2013-05-15,,,,,2013,5,15
2013-06-08,,,,,2013,6,8
2013-06-09,,,,,2013,6,9
2013-06-16,,,18.285,,2013,6,16
2013-06-17,,29.088,,,2013,6,17
2013-07-02,,,,,2013,7,2
2013-07-03,,,,,2013,7,3
2013-07-10,,,,,2013,7,10
2013-07-11,,,,,2013,7,11
2013-07-18,,,23.062,,2013,7,18
2013-07-19,,,,,2013,7,19
2013-07-26,,,,,2013,7,26
2013-07-27,,,29.52,,2013,7,27
2013-08-03,,,30.303,,2013,8,3
2013-08-04,,,,,2013,8,4
2013-08-11,,,,,2013,8,11
2013-08-12,,,,,2013,8,12
2013-08-19,,,,,2013,8,19
2013-09-04,,,,,2013,9,4
2013-09-05,,20.652,,,2013,9,5
2013-09-21,,,,,2013,9,21
2013-09-28,,11.694,,,2013,9,28
2013-09-29,,,8.314,,2013,9,29
2013-10-06,,,,,2013,10,6
2013-10-07,,9.363,,,2013,10,7
2013-10-14,,7.48,,,2013,10,14
2013-10-15,,,,,2013,10,15
2013-10-22,,,,,2013,10,22
2013-10-23,,,,,2013,10,23
2013-10-31,,,5.52,,2013,10,31
2013-11-07,,,,,2013,11,7
2013-11-08,,,,,2013,11,8
2013-11-15,,,,,2013,11,15
2013-11-16,,,,,2013,11,16
2013-12-01,,,,,2013,12,1
2013-12-02,,,,,2013,12,2
2013-12-10,,-1.186,,,2013,12,10
2013-12-17,,0.547,,,2013,12,17
2013-12-18,,,,,2013,12,18
2013-12-25,,,,,2013,12,25
2013-12-26,,,,,2013,12,26
2014-01-02,,,,,2014,1,2
2014-01-03,,,,,2014,1,3
2014-01-10,,,,,2014,1,10
2014-01-11,,,,,2014,1,11
2014-01-18,,1.509,,,2014,1,18
2014-01-19,,,,,2014,1,19
2014-02-03,,,,,2014,2,3
2014-02-04,,,4.078,,2014,2,4
2014-02-12,,-2.405,,,2014,2,12
2014-02-20,,,,,2014,2,20
2014-02-27,,,,,2014,2,27
2014-02-28,,,,,2014,2,28
2014-03-07,,4.218,,,2014,3,7
2014-03-08,,,5.644,,2014,3,8
2014-03-15,,,,,2014,3,15
2014-03-31,,,,,2014,3,31
2014-04-01,,9.668,,,2014,4,1
2014-04-08,,,,,2014,4,8
2014-04-09,,,,,2014,4,9
2014-04-17,,3.86,,,2014,4,17
2014-04-24,,,,,2014,4,24
2014-04-25,,,,,2014,4,25
2014-05-02,,,,,2014,5,2
2014-05-10,,,,,2014,5,10
2014-05-19,,19.03,,,2014,5,19
2014-05-26,,,,,2014,5,26
2014-05-27,,,,,2014,5,27
2014-06-03,,,,,2014,6,3
2014-06-04,,,,,2014,6,4
2014-06-11,,32.359,,,2014,6,11
2014-06-12,,,19.441,,2014,6,12
2014-06-19,,,,,2014,6,19
2014-06-20,,,,,2014,6,20
2014-06-27,,,,,2014,6,27
2014-06-28,,,,,2014,6,28
2014-07-05,,,,,2014,7,5
2014-07-06,,,,,2014,7,6
2014-07-13,,,,,2014,7,13
2014-07-14,,,,,2014,7,14
2014-07-21,,,,,2014,7,21
2014-07-22,,,,,2014,7,22
2014-07-30,,,,,2014,7,30
2014-08-06,,,,,2014,8,6
2014-08-07,,,,,2014,8,7
2014-08-15,,,,,2014,8,15
2014-08-22,,,15.082,,2014,8,22
2014-08-23,,13.705,,,2014,8,23
2014-08-30,,15.92,,,2014,8,30
2014-08-31,,,,,2014,8,31
2014-09-07,,,,,2014,9,7
2014-09-08,,14.355,,,2014,9,8
2014-09-15,,13.952,,,2014,9,15
2014-09-16,,,,,2014,9,16
2014-09-24,,,,,2014,9,24
2014-10-02,,,,,2014,10,2
2014-10-09,,,18.695,,2014,10,9
2014-10-10,,16.008,,,2014,10,10
2014-10-17,,,,,2014,10,17
2014-10-18,,,12.276,,2014,10,18
2014-10-25,,,5.11,,2014,10,25
2014-10-26,,,,,2014,10,26
2014-11-02,,13.716,,,2014,11,2
2014-11-03,,,13.005,,2014,11,3
2014-11-10,,,,,2014,11,10
2014-11-11,,,,,2014,11,11
2014-11-26,,,,,2014,11,26
2014-11-27,,,,,2014,11,27
2014-12-04,,,,,2014,12,4
2014-12-12,,,,,2014,12,12
2014-12-13,,,,,2014,12,13
2014-12-20,,,,,2014,12,20
2014-12-21,,,,,2014,12,21
2015-01-06,,,-4.32,,2015,1,6
2015-01-13,,,-0.237,,2015,1,13
2015-01-14,,,,,2015,1,14
2015-01-21,,,,,2015,1,21
2015-01-22,,,-2.642,,2015,1,22
2015-01-29,,,,,2015,1,29
2015-02-06,,,,,2015,2,6
2015-02-07,,,-6.908,,2015,2,7
2015-02-14,,,1.104,,2015,2,14
2015-02-15,,,,,2015,2,15
2015-02-22,,,,,2015,2,22
2015-02-23,,,,,2015,2,23
2015-03-03,,,,,2015,3,3
2015-03-10,,4.552,,,2015,3,10
2015-03-18,,,5.134,,2015,3,18
2015-03-19,,3.493,,,2015,3,19
2015-03-26,,,,,2015,3,26
2015-04-03,,,,,2015,4,3
2015-04-11,,,,,2015,4,11
2015-04-12,,,,,2015,4,12
2015-04-19,,,8.317,,2015,4,19
2015-04-20,,10.491,,,2015,4,20
2015-04-27,,12.799,,,2015,4,27
2015-05-05,,,,,2015,5,5
2015-05-13,,20.765,,,2015,5,13
2015-05-14,,,,,2015,5,14
2015-05-22,,,,,2015,5,22
2015-05-29,,14.615,,,2015,5,29
2015-05-30,,,,,2015,5,30
2015-06-06,,,28.692,,2015,6,6
2015-06-07,,,,,2015,6,7
2015-06-14,,,,,2015,6,14
2015-06-22,,,,,2015,6,22
2015-06-23,,,,,2015,6,23
2015-06-30,,,,,2015,6,30
2015-07-01,,,,,2015,7,1
2015-07-08,,,,,2015,7,8
2015-07-09,,,,,2015,7,9
2015-07-16,,25.396,,,2015,7,16
2015-07-17,,,28.229,,2015,7,17
2015-07-24,,,,,2015,7,24
2015-07-25,,,,,2015,7,25
2015-08-01,,,,,2015,8,1
2015-08-09,,,27.361,,2015,8,9
2015-08-10,,,,,2015,8,10
2015-08-18,,,,,2015,8,18
2015-08-25,,,,,2015,8,25
2015-08-26,,,,,2015,8,26
2015-09-02,,,,,2015,9,2
2015-09-03,,,,,2015,9,3
2015-09-10,,,,,2015,9,10
2015-09-11,,15.324,,,2015,9,11
2015-09-18,,,,,2015,9,18
2015-09-19,,,16.671,,2015,9,19
2015-09-27,,,,,2015,9,27
2015-10-05,,,,,2015,10,5
2015-10-12,,,6.192,,2015,10,12
2015-10-13,,,,,2015,10,13
2015-10-28,,,12.0,,2015,10,28
2015-11-05,,11.96,,,2015,11,5
2015-11-06,,,6.721,,2015,11,6
2015-11-13,,,,,2015,11,13
2015-11-14,,,,,2015,11,14
2015-11-21,,,,,2015,11,21
2015-12-07,,5.105,,,2015,12,7
2015-12-08,,,2.937,,2015,12,8
2015-12-15,,,,,2015,12,15
2015-12-16,,,,,2015,12,16
2015-12-23,,4.709,,,2015,12,23
2015-12-24,,,4.49,,2015,12,24
2015-12-31,,,0.481,,2015,12,31
2016-01-01,,-1.065,,,2016,1,1
2016-01-08,,-3.396,,,2016,1,8
2016-01-09,,,,,2016,1,9
2016-01-16,,,,,2016,1,16
2016-01-17,,,,,2016,1,17
2016-02-02,,,,,2016,2,2
2016-02-09,,,,,2016,2,9
2016-02-17,,,,,2016,2,17
2016-02-18,,,,,2016,2,18
2016-02-25,,,,,2016,2,25
2016-02-26,,,,,2016,2,26
2016-03-04,,,,,2016,3,4
2016-03-05,,,,,2016,3,5
2016-03-12,,,,,2016,3,12
2016-03-20,,,1.339,,2016,3,20
2016-03-21,,,,,2016,3,21
2016-03-28,,0.163,,,2016,3,28
2016-03-29,,,,,2016,3,29
2016-04-05,,,,,2016,4,5
2016-04-06,,,,,2016,4,6
2016-04-13,,,,,2016,4,13
2016-04-21,,,16.353,,2016,4,21
2016-04-22,,,,,2016,4,22
2016-04-29,,,,,2016,4,29
2016-04-30,,,,,2016,4,30
2016-05-07,,,19.45,,2016,5,7
2016-05-08,,17.545,,,2016,5,8
2016-05-15,,,,,2016,5,15
2016-05-16,,,,,2016,5,16
2016-05-23,,,,,2016,5,23
2016-06-01,,,,,2016,6,1
2016-06-08,,,,,2016,6,8
2016-06-16,,,,,2016,6,16
2016-06-17,,,,,2016,6,17
2016-06-24,,,,,2016,6,24
2016-06-25,,,,,2016,6,25
2016-07-02,,,,,2016,7,2
2016-07-03,,,,,2016,7,3
2016-07-10,,,26.009,,2016,7,10
2016-07-11,,,,,2016,7,11
2016-07-18,,,,,2016,7,18
2016-07-19,,,,,2016,7,19
2016-07-26,,,19.431,,2016,7,26
2016-07-27,,,,,2016,7,27
2016-08-03,,,,,2016,8,3
2016-08-04,,,25.111,,2016,8,4
2016-08-11,,,11.686,,2016,8,11
2016-08-19,,,,,2016,8,19
2016-08-20,,,22.575,,2016,8,20
2016-08-27,,,26.755,,2016,8,27
2016-08-28,,27.07,,,2016,8,28
2016-09-04,,,,,2016,9,4
2016-09-05,,,,,2016,9,5
2016-09-12,,,22.973,,2016,9,12
2016-09-13,,23.485,,,2016,9,13
2016-09-20,,,,,2016,9,20
2016-09-21,,,,,2016,9,21
2016-09-28,,,,,2016,9,28
2016-09-29,,15.046,,,2016,9,29
2016-10-07,,,,,2016,10,7
2016-10-14,,,,,2016,10,14
2016-10-15,,13.451,,,2016,10,15
2016-10-22,,,,,2016,10,22
2016-10-23,,,,,2016,10,23
2016-10-30,,,,,2016,10,30
2016-10-31,,4.439,,,2016,10,31
2016-11-07,,,,,2016,11,7
2016-11-08,,,,,2016,11,8
2016-11-15,,,,,2016,11,15
2016-11-23,,5.023,,,2016,11,23
2016-11-24,,,,,2016,11,24
2016-12-02,,,,,2016,12,2
2016-12-09,,,,,2016,12,9
2016-12-10,,,,,2016,12,10
2016-12-17,,,,,2016,12,17
2016-12-26,,,,,2016,12,26
2017-01-02,,,,,2017,1,2
2017-01-03,,,,,2017,1,3
2017-01-10,,,,,2017,1,10
2017-01-11,,,-8.668,,2017,1,11
2017-01-18,,,,,2017,1,18
2017-01-19,,,,,2017,1,19
2017-01-26,,-8.627,,,2017,1,26
2017-01-27,,,-3.459,,2017,1,27
2017-02-04,,-2.362,,,2017,2,4
2017-02-11,,-2.325,,,2017,2,11
2017-02-19,,,,,2017,2,19
2017-02-20,,,,,2017,2,20
2017-02-27,,0.703,,,2017,2,27
2017-02-28,,,,,2017,2,28
2017-03-08,,,,,2017,3,8
2017-03-16,,,4.22,,2017,3,16
2017-03-24,,,,,2017,3,24
2017-03-31,,,,,2017,3,31
2017-04-01,,,17.116,,2017,4,1
2017-04-08,,,,,2017,4,8
2017-04-09,,,,,2017,4,9
2017-04-16,,,,,2017,4,16
2017-04-17,,,,,2017,4,17
2017-04-24,,,4.517,,2017,4,24
2017-04-25,,,,,2017,4,25
2017-05-02,,,,,2017,5,2
2017-05-03,,,,,2017,5,3
2017-05-10,,,-0.934,,2017,5,10
2017-05-11,,,,,2017,5,11
2017-05-18,,,,,2017,5,18
2017-05-19,,,27.069,,2017,5,19
2017-05-26,,,19.234,,2017,5,26
2017-05-27,,24.19,,,2017,5,27
2017-06-03,,,,,2017,6,3
2017-06-11,,,23.711,,2017,6,11
2017-06-12,,,,,2017,6,12
2017-06-19,,25.446,,,2017,6,19
2017-06-20,,,28.871,,2017,6,20
2017-06-27,,,,,2017,6,27
2017-06-28,,22.037,,,2017,6,28
2017-07-05,,,,,2017,7,5
2017-07-06,,,25.594,,2017,7,6
2017-07-13,,,16.387,,2017,7,13
2017-07-14,,,,,2017,7,14
2017-07-21,,,,,2017,7,21
2017-07-22,,,,,2017,7,22
2017-07-29,,,20.967,,2017,7,29
2017-07-30,,15.99,,,2017,7,30
2017-08-06,,,,,2017,8,6
2017-08-07,,,,,2017,8,7
2017-08-14,,,,,2017,8,14
2017-08-15,,22.8,,,2017,8,15
2017-08-22,,,,,2017,8,22
2017-08-23,,,19.02,,2017,8,23
2017-08-30,,,25.059,,2017,8,30
2017-08-31,,,,,2017,8,31
2017-09-07,,,,,2017,9,7
2017-09-08,,,,,2017,9,8
2017-09-15,,,,,2017,9,15
2017-09-23,,,,,2017,9,23
2017-09-24,,,,,2017,9,24
2017-10-01,,,,,2017,10,1
2017-10-02,,11.864,,,2017,10,2
2017-10-09,,,,,2017,10,9
2017-10-10,,,,,2017,10,10
2017-10-17,,,19.477,,2017,10,17
2017-10-18,,,,,2017,10,18
2017-10-25,,,,,2017,10,25
2017-10-26,,,,,2017,10,26
2017-11-02,,,,,2017,11,2
2017-11-03,,,,,2017,11,3
2017-11-11,,,,,2017,11,11
2017-11-19,,,,,2017,11,19
2017-11-26,,,,,2017,11,26
2017-11-27,,,,,2017,11,27
2017-12-12,,,,,2017,12,12
2017-12-13,,,,,2017,12,13
2017-12-29,,,,,2017,12,29
2018-01-05,,,,,2018,1,5
2018-01-06,,1.21,,,2018,1,6
2018-01-29,,,,,2018,1,29
2018-01-30,,,-1.279,,2018,1,30
2018-02-06,,,-7.398,,2018,2,6
2018-02-14,,,,,2018,2,14
2018-02-15,,,,,2018,2,15
2018-02-22,,,,,2018,2,22
2018-02-23,,,,,2018,2,23
2018-03-02,,-8.967,,,2018,3,2
2018-03-03,,,-4.048,,2018,3,3
2018-03-10,,,,,2018,3,10
2018-03-11,,0.525,,,2018,3,11
2018-03-27,,,,,2018,3,27
2018-04-03,,1.07,,,2018,4,3
2018-04-04,,,-1.358,,2018,4,4
2018-04-11,,,,,2018,4,11
2018-04-12,,,,,2018,4,12
2018-04-19,,19.616,,,2018,4,19
2018-04-20,,,20.421,,2018,4,20
2018-04-27,,,14.031,,2018,4,27
2018-04-28,,21.452,,,2018,4,28
2018-05-05,,15.359,,,2018,5,5
2018-05-06,,,17.683,,2018,5,6
2018-05-13,,,20.378,,2018,5,13
2018-05-14,,,,,2018,5,14
2018-05-21,,,,,2018,5,21
2018-05-22,,,18.328,,2018,5,22
2018-05-29,,,23.768,,2018,5,29
2018-05-30,,,,,2018,5,30
2018-06-06,,,,,2018,6,6
2018-06-07,,,22.706,,2018,6,7
2018-06-15,,,,,2018,6,15
2018-06-22,,,,,2018,6,22
2018-06-23,,,,,2018,6,23
2018-06-30,,,,,2018,6,30
2018-07-01,,,,,2018,7,1
2018-07-08,,20.311,,,2018,7,8
2018-07-09,,,,,2018,7,9
2018-07-16,,,,,2018,7,16
2018-07-17,,22.078,,,2018,7,17
2018-07-24,,22.73,,,2018,7,24
2018-07-25,,,24.006,,2018,7,25
2018-08-01,,,27.881,,2018,8,1
2018-08-02,,,,,2018,8,2
2018-08-10,,,,,2018,8,10
2018-08-17,,,23.423,,2018,8,17
2018-08-18,,,,,2018,8,18
2018-08-26,,,,,2018,8,26
2018-09-10,,20.04,,,2018,9,10
2018-09-11,,,,,2018,9,11
2018-09-18,,,22.464,,2018,9,18
2018-09-19,,,,,2018,9,19
2018-09-26,,1.945,,,2018,9,26
2018-09-27,,,18.383,,2018,9,27
2018-10-04,,,9.21,,2018,10,4
2018-10-05,,16.79,,,2018,10,5
2018-10-12,,,,,2018,10,12
2018-10-13,,,17.893,,2018,10,13
2018-10-20,,,,,2018,10,20
2018-10-21,,,,,2018,10,21
2018-10-29,,,,,2018,10,29
2018-11-05,,,,,2018,11,5
2018-11-06,,13.602,,,2018,11,6
2018-11-13,,2.79,,,2018,11,13
2018-11-14,,,5.042,,2018,11,14
2018-11-21,,,,,2018,11,21
2018-11-29,,-5.427,,,2018,11,29
2018-11-30,,,,,2018,11,30
2018-12-07,,,,,2018,12,7
2018-12-08,,,,,2018,12,8
2018-12-15,,,,,2018,12,15
2018-12-16,,,,,2018,12,16
2018-12-23,,,,,2018,12,23
2019-01-08,,,,,2019,1,8
2019-01-16,,,,,2019,1,16
2019-01-17,,,,,2019,1,17
2019-02-02,,,,,2019,2,2
2019-02-09,,,,,2019,2,9
2019-02-10,,,,,2019,2,10
2019-02-17,,0.298,,,2019,2,17
2019-02-18,,,1.775,,2019,2,18
2019-02-25,,,1.632,,2019,2,25
2019-02-26,,,,,2019,2,26
2019-03-06,,,,,2019,3,6
2019-03-13,,,,,2019,3,13
2019-03-14,,,,,2019,3,14
2019-03-21,,0.525,,,2019,3,21
2019-03-22,,,,,2019,3,22
2019-03-29,,,,,2019,3,29
2019-03-30,,2.326,,,2019,3,30
2019-04-06,,,,,2019,4,6
2019-04-07,,,,,2019,4,7
2019-04-14,,,,,2019,4,14
2019-04-15,,,,,2019,4,15
2019-04-22,,17.435,,,2019,4,22
2019-04-23,,,,,2019,4,23
2019-04-30,,,,,2019,4,30
2019-05-01,,,,,2019,5,1
2019-05-08,,4.974,,,2019,5,8
2019-05-17,,,,,2019,5,17
2019-05-24,,,,,2019,5,24
2019-05-25,,,,,2019,5,25
2019-06-01,,,18.066,,2019,6,1
2019-06-02,,,,,2019,6,2
2019-06-09,,22.313,,,2019,6,9
2019-06-10,,,20.508,,2019,6,10
2019-06-17,,,,,2019,6,17
2019-06-18,,,,,2019,6,18
2019-06-25,,28.54,,,2019,6,25
2019-06-26,,,34.876,,2019,6,26
2019-07-03,,,19.591,,2019,7,3
2019-07-04,,,,,2019,7,4
2019-07-12,,,,,2019,7,12
2019-07-19,,,,,2019,7,19
2019-07-20,,16.239,,,2019,7,20
2019-07-27,,,,,2019,7,27
2019-07-28,,,,,2019,7,28
2019-08-04,,,,,2019,8,4
2019-08-05,,,,,2019,8,5
2019-08-12,,,,,2019,8,12
2019-08-13,,,16.992,,2019,8,13
2019-08-20,,,,,2019,8,20
2019-08-21,,,,,2019,8,21
2019-08-28,,,,,2019,8,28
2019-08-29,,,,,2019,8,29
2019-09-05,,,,,2019,9,5
2019-09-06,,,,,2019,9,6
2019-09-13,,,,,2019,9,13
2019-09-14,,,,,2019,9,14
2019-09-21,,,17.062,,2019,9,21
2019-09-22,,21.044,,,2019,9,22
2019-09-29,,12.273,,,2019,9,29
2019-09-30,,,,,2019,9,30
2019-10-07,,,,,2019,10,7
2019-10-08,,,,,2019,10,8
2019-10-15,,17.594,,,2019,10,15
2019-10-16,,,,,2019,10,16
2019-10-23,,,17.908,,2019,10,23
2019-10-24,,,,,2019,10,24
2019-10-31,,0.726,,,2019,10,31
2019-11-01,,,3.872,,2019,11,1
2019-11-08,,,,,2019,11,8
2019-11-16,,4.827,,,2019,11,16
2019-11-17,,,,,2019,11,17
2019-11-24,,,,,2019,11,24
2019-11-25,,,,,2019,11,25
2019-12-02,,,,,2019,12,2
2019-12-03,,,,,2019,12,3
2019-12-10,,,,,2019,12,10
2019-12-11,,-4.671,,,2019,12,11
2019-12-18,,,,,2019,12,18
2019-12-19,,,,,2019,12,19
2019-12-27,,,,,2019,12,27
2020-01-03,,-0.147,,,2020,1,3
2020-01-11,,,,,2020,1,11
2020-01-12,,-4.511,,,2020,1,12
2020-01-20,,,,,2020,1,20
2020-01-27,,,,,2020,1,27
2020-01-28,,,,,2020,1,28
2020-02-04,,,,,2020,2,4
2020-02-05,,,,,2020,2,5
2020-02-13,,,,,2020,2,13
2020-02-21,,,,,2020,2,21
2020-02-28,,,,,2020,2,28
2020-03-08,,,,,2020,3,8
2020-03-15,,,3.554,,2020,3,15
